DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
231813947,07/25/2023 12:00:00 AM,07/25/2023 12:00:00 AM,2153,18,Southeast,1803,1,110,CRIMINAL HOMICIDE,0906 1822 1100 0430,37,M,H,102.0,SIDEWALK,106.0,UNKNOWN FIREARM,AA,Adult Arrest,110.0,,,,8700 S  SAN PEDRO                    ST,,33.9591,-118.2695
230615039,09/11/2023 12:00:00 AM,09/11/2023 12:00:00 AM,40,6,Hollywood,636,1,110,CRIMINAL HOMICIDE,1402 1822 0411 0445 0400 1270 1409 0416 0446 0417,31,M,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,110.0,998.0,,,6600    HOLLYWOOD                    BL,,34.1034,-118.3325
230414843,11/29/2023 12:00:00 AM,11/29/2023 12:00:00 AM,732,4,Hollenbeck,411,1,110,CRIMINAL HOMICIDE,0430 1100 1218 1822 1402,52,M,H,102.0,SIDEWALK,102.0,HAND GUN,AA,Adult Arrest,110.0,,,,AVENUE 18,PASADENA,34.0732,-118.2234
231316384,08/29/2023 12:00:00 AM,08/29/2023 12:00:00 AM,2210,13,Newton,1371,1,110,CRIMINAL HOMICIDE,1822 1100 0906 0430 1270 1402,35,M,B,102.0,SIDEWALK,106.0,UNKNOWN FIREARM,IC,Invest Cont,110.0,,,,5300 S  BROADWAY,,33.9942,-118.2783
231217690,08/15/2023 12:00:00 AM,08/15/2023 12:00:00 AM,1120,12,77th Street,1232,1,110,CRIMINAL HOMICIDE,0430 1100 0906 1816 0913,43,M,B,101.0,STREET,102.0,HAND GUN,AO,Adult Other,110.0,,,,3600 W  SLAUSON                      AV,,33.989,-118.3352
230516713,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,14,5,Harbor,566,1,110,CRIMINAL HOMICIDE,1100 0430 1822 0906 1407 1419,39,M,H,101.0,STREET,102.0,HAND GUN,IC,Invest Cont,110.0,998.0,,,11TH                         ST,PALOS VERDES,33.7342,-118.2814
231210503,04/20/2023 12:00:00 AM,04/20/2023 12:00:00 AM,1830,12,77th Street,1269,1,110,CRIMINAL HOMICIDE,1100 0430 0906 1270,51,M,B,102.0,SIDEWALK,106.0,UNKNOWN FIREARM,IC,Invest Cont,110.0,,,,8100    AVALON                       BL,,33.9656,-118.2651
230607901,04/02/2023 12:00:00 AM,04/02/2023 12:00:00 AM,18,6,Hollywood,645,1,110,CRIMINAL HOMICIDE,0430 0913 0202 0216 0906,24,M,B,108.0,PARKING LOT,102.0,HAND GUN,AA,Adult Arrest,110.0,,,,7000 W  SUNSET                       BL,,34.098,-118.3416
231508779,04/21/2023 12:00:00 AM,04/21/2023 12:00:00 AM,2007,15,N Hollywood,1547,1,110,CRIMINAL HOMICIDE,0400 0416 0411 1218,34,M,H,102.0,SIDEWALK,223.0,UNKNOWN TYPE CUTTING INSTRUMENT,IC,Invest Cont,110.0,,,,CHANDLER,TUJUNGA,34.1681,-118.379
231817100,09/28/2023 12:00:00 AM,09/28/2023 12:00:00 AM,2314,18,Southeast,1862,1,110,CRIMINAL HOMICIDE,1218 1100 0913 0430 1407,51,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",102.0,HAND GUN,AO,Adult Other,110.0,,,,11800 S  MAIN                         ST,,33.9265,-118.2739
230513851,09/23/2023 12:00:00 AM,09/23/2023 12:00:00 AM,2340,5,Harbor,528,1,110,CRIMINAL HOMICIDE,1100 0430 1407 1822 0906,53,M,H,101.0,STREET,102.0,HAND GUN,IC,Invest Cont,110.0,998.0,,,1000    SANFORD                      AV,,33.7835,-118.2504
231400746,04/09/2023 12:00:00 AM,04/09/2023 12:00:00 AM,200,14,Pacific,1454,1,110,CRIMINAL HOMICIDE,1100 0430 1218 0302 1407 1223 0906 0913,54,M,H,101.0,STREET,102.0,HAND GUN,AO,Adult Other,110.0,998.0,,,CULVER                       BL,LINCOLN                      BL,33.976,-118.433
230106622,02/09/2023 12:00:00 AM,02/08/2023 12:00:00 AM,2350,1,Central,174,1,110,CRIMINAL HOMICIDE,1822 1218 0430 1407 1100 1402,55,M,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",102.0,HAND GUN,IC,Invest Cont,110.0,,,,700 S  MAIN                         ST,,34.0439,-118.2514
231815632,08/28/2023 12:00:00 AM,08/28/2023 12:00:00 AM,1506,18,Southeast,1837,1,110,CRIMINAL HOMICIDE,1402 0430 0906 1822 1300 1407 1100,32,M,B,101.0,STREET,106.0,UNKNOWN FIREARM,AA,Adult Arrest,110.0,998.0,,,11000    WILLOWBROOK                  AV,,33.9352,-118.2411
230208049,03/26/2023 12:00:00 AM,03/26/2023 12:00:00 AM,1200,2,Rampart,245,1,110,CRIMINAL HOMICIDE,1822 1202 0444 0429 2047,59,M,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,110.0,,,,WILSHIRE,ALVARADO,34.0584,-118.2763
230124944,11/27/2023 12:00:00 AM,11/27/2023 12:00:00 AM,635,1,Central,159,1,110,CRIMINAL HOMICIDE,1402 1822 1218 1100 0430,62,M,B,102.0,SIDEWALK,107.0,OTHER FIREARM,AA,Adult Arrest,110.0,,,,600    MATEO                        ST,,34.0383,-118.2327
231107324,03/30/2023 12:00:00 AM,03/30/2023 12:00:00 AM,1825,11,Northeast,1147,1,110,CRIMINAL HOMICIDE,1402 1407 1100 0430 0906 1270 1822,25,M,H,101.0,STREET,102.0,HAND GUN,AA,Adult Arrest,110.0,,,,3400    ISABEL                       DR,,34.1043,-118.2275
231217490,08/11/2023 12:00:00 AM,08/11/2023 12:00:00 AM,2153,12,77th Street,1249,1,110,CRIMINAL HOMICIDE,1100 0913 0430 2000 0906 1407,19,F,B,501.0,SINGLE FAMILY DWELLING,102.0,HAND GUN,AA,Adult Arrest,110.0,,,,7000    BONSALLO                     AV,,33.9761,-118.286
230411102,08/06/2023 12:00:00 AM,08/06/2023 12:00:00 AM,530,4,Hollenbeck,426,1,110,CRIMINAL HOMICIDE,0411 1822 1402 1407,31,M,H,101.0,STREET,223.0,UNKNOWN TYPE CUTTING INSTRUMENT,IC,Invest Cont,110.0,998.0,,,4900    TEMPLETON                    ST,,34.0852,-118.1739
231223682,11/24/2023 12:00:00 AM,11/24/2023 12:00:00 AM,2332,12,77th Street,1268,1,110,CRIMINAL HOMICIDE,1309 1822 0411,34,M,H,102.0,SIDEWALK,223.0,UNKNOWN TYPE CUTTING INSTRUMENT,AA,Adult Arrest,110.0,,,,8400 S  MAIN                         ST,,33.9628,-118.2739
230127228,12/27/2023 12:00:00 AM,12/26/2023 12:00:00 AM,1845,1,Central,154,1,110,CRIMINAL HOMICIDE,0430 1822 0906 1270 1100,31,M,B,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,110.0,,,,500 S  MAIN                         ST,,34.0467,-118.2485
231407520,03/26/2023 12:00:00 AM,03/26/2023 12:00:00 AM,1750,14,Pacific,1413,1,110,CRIMINAL HOMICIDE,0360 0400 0430 0906 1100 2004 1402 1805 1816 0913,53,M,B,501.0,SINGLE FAMILY DWELLING,102.0,HAND GUN,AA,Adult Arrest,110.0,998.0,,,400    INDIANA                      AV,,33.9946,-118.4724
231208096,03/08/2023 12:00:00 AM,03/08/2023 12:00:00 AM,110,12,77th Street,1213,1,110,CRIMINAL HOMICIDE,1100 1402 1822 1300 0430,31,M,H,101.0,STREET,102.0,HAND GUN,AA,Adult Arrest,110.0,,,,1600 W  57TH                         ST,,33.9906,-118.3044
231012113,08/04/2023 12:00:00 AM,08/04/2023 12:00:00 AM,1924,10,West Valley,1043,1,110,CRIMINAL HOMICIDE,1402 0302 0334 0906 1100 0430 1822,28,M,H,102.0,SIDEWALK,102.0,HAND GUN,AA,Adult Arrest,110.0,998.0,,,RESEDA,OXNARD,34.18,-118.536
231304003,01/01/2023 12:00:00 AM,01/01/2023 12:00:00 AM,331,13,Newton,1313,1,110,CRIMINAL HOMICIDE,1100 0906 1407 0430 1270 1240 1402 1409 1822,24,M,B,101.0,STREET,102.0,HAND GUN,IC,Invest Cont,110.0,998.0,,,MAPLE                        AV,S  WASHINGTON                   BL,34.0296,-118.2613
231321953,12/13/2023 12:00:00 AM,12/12/2023 12:00:00 AM,1545,13,Newton,1321,1,110,CRIMINAL HOMICIDE,0910 0411 2052 2050 1822,27,M,O,942.0,MTA - EXPO LINE - LATTC/ORTHO INSTITUTE,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,110.0,,,,2400 S  FLOWER                       ST,,34.0293,-118.2736
231611663,08/30/2023 12:00:00 AM,08/29/2023 12:00:00 AM,713,16,Foothill,1653,1,110,CRIMINAL HOMICIDE,1407 0110 0913 0430 1402 1100,22,M,H,501.0,SINGLE FAMILY DWELLING,102.0,HAND GUN,AA,Adult Arrest,110.0,998.0,,,12500    DEBELL                       ST,,34.2505,-118.4073
230717725,11/27/2023 12:00:00 AM,11/27/2023 12:00:00 AM,1805,7,Wilshire,743,1,110,CRIMINAL HOMICIDE,1100 0430 0302 1402 2004 1419 1407,33,M,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",109.0,SEMI-AUTOMATIC PISTOL,AA,Adult Arrest,110.0,998.0,,,900    ALANDELE                     AV,,34.0591,-118.3582
231418731,10/13/2023 12:00:00 AM,10/13/2023 12:00:00 AM,2350,14,Pacific,1432,1,110,CRIMINAL HOMICIDE,0411 1402 0406 0416 1823 2004 1218 0216,48,M,H,509.0,MOBILE HOME/TRAILERS/CONSTRUCTION TRAILERS/RV'S/MOTORHOME,223.0,UNKNOWN TYPE CUTTING INSTRUMENT,AA,Adult Arrest,110.0,998.0,,,500    VENICE                       BL,,33.9939,-118.4533
230104417,01/06/2023 12:00:00 AM,01/06/2023 12:00:00 AM,1245,1,Central,111,1,110,CRIMINAL HOMICIDE,0430 1218 1402 2000 1814 1100 2004,29,F,B,503.0,HOTEL,102.0,HAND GUN,AA,Adult Arrest,110.0,,,,700 N  MAIN                         ST,,34.0583,-118.2378
231407152,03/19/2023 12:00:00 AM,03/17/2023 12:00:00 AM,800,14,Pacific,1437,1,110,CRIMINAL HOMICIDE,1407 1402 1100 0430 0360 0913,61,M,O,501.0,SINGLE FAMILY DWELLING,102.0,HAND GUN,AA,Adult Arrest,110.0,998.0,,,3600    MILITARY                     AV,,34.0187,-118.417
231317977,09/27/2023 12:00:00 AM,09/27/2023 12:00:00 AM,1133,13,Newton,1303,1,110,CRIMINAL HOMICIDE,1402 1218 1822 1100 0430,29,M,H,101.0,STREET,106.0,UNKNOWN FIREARM,AA,Adult Arrest,110.0,998.0,,,1000 S  CENTRAL                      AV,,34.0341,-118.2507
230112242,05/12/2023 12:00:00 AM,05/12/2023 12:00:00 AM,2355,1,Central,132,1,110,CRIMINAL HOMICIDE,1100 0430 0910 1822 2004,35,M,B,101.0,STREET,109.0,SEMI-AUTOMATIC PISTOL,AA,Adult Arrest,110.0,,,,100 S  HILL                         ST,,34.0547,-118.2505
232017704,11/03/2023 12:00:00 AM,11/01/2023 12:00:00 AM,402,20,Olympic,2058,1,110,CRIMINAL HOMICIDE,1407 1402 0430 0906 1100 1218,31,M,H,109.0,PARK/PLAYGROUND,106.0,UNKNOWN FIREARM,IC,Invest Cont,110.0,998.0,,,900    ARAPAHOE                     ST,,34.055,-118.2854
230411484,08/17/2023 12:00:00 AM,08/17/2023 12:00:00 AM,1000,4,Hollenbeck,465,1,110,CRIMINAL HOMICIDE,0906 0913 1100 0430 1270 1816 1402,45,M,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",102.0,HAND GUN,AA,Adult Arrest,110.0,,,,500 S  LORENA                       ST,,34.0339,-118.2012
230805253,01/30/2023 12:00:00 AM,01/28/2023 12:00:00 AM,234,8,West LA,808,1,110,CRIMINAL HOMICIDE,0430 1501 0906,26,F,B,101.0,STREET,102.0,HAND GUN,AA,Adult Arrest,110.0,,,,2700    ELLISON                      DR,,34.1194,-118.4263
230113610,06/04/2023 12:00:00 AM,06/04/2023 12:00:00 AM,2230,1,Central,122,1,110,CRIMINAL HOMICIDE,0430 1401 1407 1100 1822 0910,58,M,F,102.0,SIDEWALK,106.0,UNKNOWN FIREARM,IC,Invest Cont,110.0,998.0,,,1ST                          ST,HILL                         ST,34.0543,-118.2466
230411295,08/12/2023 12:00:00 AM,08/12/2023 12:00:00 AM,1700,4,Hollenbeck,467,1,110,CRIMINAL HOMICIDE,1259 1809 1100 0446 1270 0906 0430 1407 0946 1309,16,M,H,109.0,PARK/PLAYGROUND,109.0,SEMI-AUTOMATIC PISTOL,JA,Juv Arrest,110.0,998.0,,,2800 E  2ND                          ST,,34.04,-118.2059
230607900,04/02/2023 12:00:00 AM,04/02/2023 12:00:00 AM,18,6,Hollywood,645,1,110,CRIMINAL HOMICIDE,0430 1100 0913 0202 0216 1402 1419 1407 0906,22,M,B,108.0,PARKING LOT,102.0,HAND GUN,AA,Adult Arrest,110.0,998.0,,,7000 W  SUNSET                       BL,,34.098,-118.3416
230119440,09/07/2023 12:00:00 AM,09/07/2023 12:00:00 AM,1719,1,Central,153,1,110,CRIMINAL HOMICIDE,0910 0411 2050 2052 1822 2004,23,M,H,902.0,MTA - RED LINE - PERSHING SQUARE,205.0,KITCHEN KNIFE,AA,Adult Arrest,110.0,,,,500 S  HILL                         ST,,34.0488,-118.2518
231805845,02/04/2023 12:00:00 AM,02/04/2023 12:00:00 AM,2100,18,Southeast,1822,1,110,CRIMINAL HOMICIDE,0906 2000 1814 0913,38,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",207.0,OTHER KNIFE,AA,Adult Arrest,110.0,,,,9800 S  BROADWAY,,33.9472,-118.2781
231211584,05/08/2023 12:00:00 AM,05/08/2023 12:00:00 AM,2110,12,77th Street,1273,1,110,CRIMINAL HOMICIDE,0430 1100 0444 0906,35,M,B,103.0,ALLEY,107.0,OTHER FIREARM,AA,Adult Arrest,110.0,,,,9100 S  MANHATTAN                    PL,,33.9545,-118.3102
230200630,04/04/2023 12:00:00 AM,04/04/2023 12:00:00 AM,140,2,Rampart,257,1,110,CRIMINAL HOMICIDE,0903 2055 1514 1218 0430 1100 1402 1822 0906,0,M,X,101.0,STREET,102.0,HAND GUN,IC,Invest Cont,110.0,998.0,,,1200    INGRAHAM                     ST,,34.0523,-118.2653
230514278,10/05/2023 12:00:00 AM,10/03/2023 12:00:00 AM,2120,5,Harbor,555,1,110,CRIMINAL HOMICIDE,0913 1407 0429,63,F,H,101.0,STREET,302.0,BLUNT INSTRUMENT,AA,Adult Arrest,110.0,998.0,,,700 N  PACIFIC                      AV,,33.7483,-118.2931
231221093,10/11/2023 12:00:00 AM,10/11/2023 12:00:00 AM,734,12,77th Street,1273,1,110,CRIMINAL HOMICIDE,1100 0430 0913 1817 1402,39,M,H,103.0,ALLEY,102.0,HAND GUN,AA,Adult Arrest,110.0,998.0,,,2000 W  MANCHESTER                   AV,,33.96,-118.3134
231310554,05/11/2023 12:00:00 AM,05/11/2023 12:00:00 AM,1811,13,Newton,1347,1,110,CRIMINAL HOMICIDE,1310 0400 0913 0906 2000,42,F,H,122.0,"VEHICLE, PASSENGER/TRUCK",500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,110.0,,,,1700 E  41ST                         PL,,34.007,-118.2394
231113775,09/24/2023 12:00:00 AM,09/24/2023 12:00:00 AM,156,11,Northeast,1136,1,110,CRIMINAL HOMICIDE,1407 1402 0906 1822 1100 0430 1270,30,M,H,101.0,STREET,102.0,HAND GUN,AA,Adult Arrest,110.0,,,,3800    VERDUGO                      RD,,34.1202,-118.2289
231416643,08/30/2023 12:00:00 AM,08/30/2023 12:00:00 AM,745,14,Pacific,1462,1,110,CRIMINAL HOMICIDE,1402 0430 1100 1218,49,M,W,152.0,UNDERPASS/BRIDGE*,109.0,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,110.0,998.0,,,CULVER                       DR,BALLONA CREE,33.9678,-118.4349
230309792,04/23/2023 12:00:00 AM,04/23/2023 12:00:00 AM,2026,3,Southwest,355,1,110,CRIMINAL HOMICIDE,1270 0906 1822 0430 1100 1300,32,M,B,108.0,PARKING LOT,102.0,HAND GUN,AA,Adult Arrest,110.0,,,,1800 W  JEFFERSON                    BL,,34.0256,-118.3089
230414868,11/30/2023 12:00:00 AM,11/30/2023 12:00:00 AM,330,4,Hollenbeck,426,1,110,CRIMINAL HOMICIDE,0430 0906 1822 1218 1100 1270,27,M,H,101.0,STREET,109.0,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,110.0,,,,5000 E  HUNTINGTON                   DR,,34.088,-118.1738
230115915,07/13/2023 12:00:00 AM,07/13/2023 12:00:00 AM,238,1,Central,124,1,110,CRIMINAL HOMICIDE,1218 0430 1100 1822,30,M,H,102.0,SIDEWALK,102.0,HAND GUN,IC,Invest Cont,110.0,,,,1ST                          ST,SPRING                       ST,34.0529,-118.2445
230710479,06/05/2023 12:00:00 AM,06/05/2023 12:00:00 AM,1245,7,Wilshire,765,1,110,CRIMINAL HOMICIDE,1309 1822 0416 1402 1409,30,M,H,101.0,STREET,307.0,VEHICLE,AA,Adult Arrest,110.0,998.0,,,1400 S  MANSFIELD                    AV,,34.0478,-118.3459
231300982,08/22/2023 12:00:00 AM,08/22/2023 12:00:00 AM,1951,13,Newton,1353,1,110,CRIMINAL HOMICIDE,0913 0361 1100 0430 0411 1402,35,M,H,104.0,DRIVEWAY,102.0,HAND GUN,AA,Adult Arrest,110.0,998.0,,,1000 E  46TH                         ST,,34.0018,-118.2581
231016437,11/28/2023 12:00:00 AM,11/07/2023 12:00:00 AM,1445,10,West Valley,1091,1,110,CRIMINAL HOMICIDE,0360 1501 0428 0400 0602,71,M,O,501.0,SINGLE FAMILY DWELLING,500.0,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,110.0,,,,4100    COLDSTREAM                   TR,,34.1437,-118.5631
230317420,09/30/2023 12:00:00 AM,09/30/2023 12:00:00 AM,2207,3,Southwest,362,1,110,CRIMINAL HOMICIDE,1402 1407 1100 0906 1310 0302 0430 1270 1822,37,M,B,101.0,STREET,109.0,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,110.0,,,,3900    NICOLET                      AV,,34.0163,-118.3507
230204356,01/10/2023 12:00:00 AM,01/10/2023 12:00:00 AM,30,2,Rampart,248,1,110,CRIMINAL HOMICIDE,1100 0430 0906 1822 1407 1402,25,M,B,101.0,STREET,102.0,HAND GUN,AA,Adult Arrest,110.0,,,,400    WITMER                       ST,,34.0579,-118.2642
231209871,04/10/2023 12:00:00 AM,04/10/2023 12:00:00 AM,125,12,77th Street,1273,1,110,CRIMINAL HOMICIDE,2000 0906 1270 1814 0913 0411 1402,40,M,B,101.0,STREET,207.0,OTHER KNIFE,AA,Adult Arrest,110.0,,,,9100    DALTON                       AV,,33.9545,-118.3036
231809929,05/04/2023 12:00:00 AM,05/04/2023 12:00:00 AM,1551,18,Southeast,1841,1,110,CRIMINAL HOMICIDE,0913 1100 0906 0430,48,M,B,101.0,STREET,102.0,HAND GUN,AA,Adult Arrest,110.0,,,,800 W  104TH                        PL,,33.9415,-118.2894
231809354,04/22/2023 12:00:00 AM,04/22/2023 12:00:00 AM,17,18,Southeast,1822,1,110,CRIMINAL HOMICIDE,0906 1822 1100 0430,40,M,B,108.0,PARKING LOT,102.0,HAND GUN,IC,Invest Cont,110.0,,,,10000 S  MAIN                         ST,,33.9456,-118.2739
231313399,07/05/2023 12:00:00 AM,07/04/2023 12:00:00 AM,2020,13,Newton,1343,1,110,CRIMINAL HOMICIDE,1100 0430 1822 1258 1402,6,M,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",106.0,UNKNOWN FIREARM,IC,Invest Cont,110.0,998.0,,,700 E  40TH                         PL,,34.0102,-118.2633
230104745,01/11/2023 12:00:00 AM,01/11/2023 12:00:00 AM,1740,1,Central,162,1,110,CRIMINAL HOMICIDE,0906 1822 0400 0411 1402 0910,13,M,H,101.0,STREET,207.0,OTHER KNIFE,JA,Juv Arrest,110.0,998.0,,,7TH,FLOWER,34.0487,-118.2588
230212408,06/13/2023 12:00:00 AM,06/13/2023 12:00:00 AM,1726,2,Rampart,256,1,110,CRIMINAL HOMICIDE,0906 1100 0209 0430 1270 1822 1402,99,M,H,102.0,SIDEWALK,102.0,HAND GUN,AA,Adult Arrest,110.0,,,,1700 W  7TH                          ST,,34.0565,-118.2724
231711718,06/20/2023 12:00:00 AM,06/17/2023 12:00:00 AM,100,17,Devonshire,1797,1,110,CRIMINAL HOMICIDE,0408 1810 1402 0913,33,M,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,110.0,998.0,,,16200    COMMUNITY                    CT,,34.2232,-118.4865
230405929,02/28/2023 12:00:00 AM,02/28/2023 12:00:00 AM,1216,4,Hollenbeck,409,1,110,CRIMINAL HOMICIDE,1100 1402 1270 0906 1822 1218 0430,47,M,H,101.0,STREET,109.0,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,110.0,,,,5100    HUNTINGTON                   DR,,34.0932,-118.1615
230404705,01/22/2023 12:00:00 AM,01/22/2023 12:00:00 AM,435,4,Hollenbeck,497,1,110,CRIMINAL HOMICIDE,0430 1100 1218 1822,29,M,X,102.0,SIDEWALK,107.0,OTHER FIREARM,IC,Invest Cont,110.0,,,,1600 S  GRANDE VISTA                 AV,,34.0163,-118.2085
231321078,11/24/2023 12:00:00 AM,11/24/2023 12:00:00 AM,1755,13,Newton,1333,1,110,CRIMINAL HOMICIDE,0913 1100 0430 1270 0906 1402,41,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",102.0,HAND GUN,IC,Invest Cont,110.0,,,,1000 E  28TH                         ST,,34.0175,-118.2574
230413090,10/04/2023 12:00:00 AM,10/04/2023 12:00:00 AM,422,4,Hollenbeck,403,1,110,CRIMINAL HOMICIDE,1402 1407 0430 1100 1822,50,M,H,101.0,STREET,106.0,UNKNOWN FIREARM,AA,Adult Arrest,110.0,,,,AVENUE 52,GRIFFIN,34.1018,-118.1973
230116457,07/21/2023 12:00:00 AM,07/21/2023 12:00:00 AM,155,1,Central,164,1,110,CRIMINAL HOMICIDE,0430 1100 1402 0302 0913 0907,18,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",102.0,HAND GUN,AA,Adult Arrest,110.0,998.0,,,600 S  SPRING                       ST,,34.046,-118.251
231808045,03/23/2023 12:00:00 AM,03/23/2023 12:00:00 AM,1845,18,Southeast,1863,1,110,CRIMINAL HOMICIDE,0913 1100 1407 1402 0906 0430,33,M,B,101.0,STREET,106.0,UNKNOWN FIREARM,AO,Adult Other,110.0,998.0,,,600 E  118TH                        ST,,33.9265,-118.2652
231805746,02/03/2023 12:00:00 AM,02/03/2023 12:00:00 AM,2040,18,Southeast,1822,1,110,CRIMINAL HOMICIDE,1309 1100 0430 1822,29,F,W,501.0,SINGLE FAMILY DWELLING,102.0,HAND GUN,IC,Invest Cont,110.0,,,,100 W  103RD                        ST,,33.9429,-118.2739
231600696,06/17/2023 12:00:00 AM,06/17/2023 12:00:00 AM,1948,16,Foothill,1659,1,110,CRIMINAL HOMICIDE,1822 1100 0430 0906 1402 1407 1419,34,M,W,116.0,OTHER/OUTSIDE,106.0,UNKNOWN FIREARM,AA,Adult Arrest,110.0,998.0,,,6000    SISTER ELISE                 DR,,34.2519,-118.2713
230405873,02/25/2023 12:00:00 AM,02/25/2023 12:00:00 AM,1500,4,Hollenbeck,456,1,110,CRIMINAL HOMICIDE,0305 1822 1100 0430 0906 1402,19,M,H,101.0,STREET,109.0,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,110.0,998.0,,,2500    FAIRMOUNT                    ST,,34.0512,-118.2025
232015010,09/01/2023 12:00:00 AM,09/01/2023 12:00:00 AM,2330,20,Olympic,2027,1,110,CRIMINAL HOMICIDE,1100 1822 2004 1407 1409 1402,32,M,B,101.0,STREET,102.0,HAND GUN,AA,Adult Arrest,110.0,998.0,,,600 S  NEW HAMPSHIRE                AV,,34.0636,-118.2929
231817676,10/10/2023 12:00:00 AM,10/10/2023 12:00:00 AM,2122,18,Southeast,1823,1,110,CRIMINAL HOMICIDE,1822 0342 1100 0430 0906,21,M,B,101.0,STREET,107.0,OTHER FIREARM,IC,Invest Cont,110.0,,,,400 E  98TH                         ST,,33.9473,-118.2674
230910878,06/21/2023 12:00:00 AM,06/21/2023 12:00:00 AM,509,9,Van Nuys,911,1,110,CRIMINAL HOMICIDE,1822 1407 1402 1420 1419 1100 1218 0444 0430,43,M,W,101.0,STREET,109.0,SEMI-AUTOMATIC PISTOL,AA,Adult Arrest,110.0,998.0,,,7000    PEACH                        AV,,34.1975,-118.4684
230907580,04/01/2023 12:00:00 AM,04/01/2023 12:00:00 AM,137,9,Van Nuys,923,1,110,CRIMINAL HOMICIDE,1822 1407 1414 1402 1100 0430,46,M,O,501.0,SINGLE FAMILY DWELLING,102.0,HAND GUN,IC,Invest Cont,110.0,998.0,,,15100    GILMORE                      ST,,34.1876,-118.4618
230213288,06/28/2023 12:00:00 AM,06/28/2023 12:00:00 AM,1345,2,Rampart,261,1,110,CRIMINAL HOMICIDE,0411 0361 0913,62,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",200.0,KNIFE WITH BLADE 6INCHES OR LESS,AO,Adult Other,110.0,,,,800 S  CARONDELET                   ST,,34.0568,-118.2821
230112755,05/21/2023 12:00:00 AM,05/21/2023 12:00:00 AM,2217,1,Central,162,1,110,CRIMINAL HOMICIDE,1309 1820,42,M,O,108.0,PARKING LOT,122.0,HECKLER & KOCH 93 SEMIAUTOMATIC ASSAULT RIFLE,AA,Adult Arrest,110.0,,,,800 S  HOPE                         ST,,34.0466,-118.259
231611266,08/18/2023 12:00:00 AM,08/14/2023 12:00:00 AM,2309,16,Foothill,1684,1,110,CRIMINAL HOMICIDE,1501 0395 0411 1822,24,M,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,110.0,998.0,,,12000    SATICOY                      ST,,34.2166,-118.3919
230209400,04/22/2023 12:00:00 AM,04/22/2023 12:00:00 AM,555,2,Rampart,245,1,110,CRIMINAL HOMICIDE,1822 1218 1100 0430,42,M,H,109.0,PARK/PLAYGROUND,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,110.0,,,,2100 W  WILSHIRE                     BL,,34.059,-118.2775
230414655,11/23/2023 12:00:00 AM,11/23/2023 12:00:00 AM,346,4,Hollenbeck,426,1,110,CRIMINAL HOMICIDE,1218 1822 0400 0411,25,M,H,102.0,SIDEWALK,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,110.0,,,,3200    PHELPS                       AV,,34.082,-118.1769
231206297,02/15/2023 12:00:00 AM,02/10/2023 12:00:00 AM,1200,12,77th Street,1248,1,110,CRIMINAL HOMICIDE,0906 1100 0430 1402 1407 1816 0309 1822,64,M,B,101.0,STREET,106.0,UNKNOWN FIREARM,AA,Adult Arrest,110.0,998.0,,,GAGE                         AV,VERMONT                      AV,33.9822,-118.2915
